Cod. Cliente;Loja;Município;UF;Zona
531522;1;SAO PAULO;SP;SP1105
531522;2;SAO PAULO;SP;SP1121
531527;1;OURO VERDE;SP;SP2209
531547;1;SAO PAULO;SP;SP1106
531552;1;SAO PAULO;SP;SP1124
531553;1;SAO PAULO;SP;SP1124
531572;1;SAO PAULO;SP;SP1121
531581;1;NHANDEARA;SP;SP2202
531582;1;OSASCO;SP;SP1109
531596;1;CARAPICUIBA;SP;SP1108
531633;1;SAO PAULO;SP;SP1107
531637;1;SAO PAULO;SP;SP1101
531643;1;SAO PAULO;SP;SP1121
531644;1;SAO BERNARDO DO CAMPO;SP;SP1103
531647;1;PAULO DE FARIA;SP;SP2213
531657;1;SAO PAULO;SP;SP1122
531666;1;SAO PAULO;SP;SP1107
531669;1;SOROCABA;SP;SP2100
531677;1;SAO PAULO;SP;SP1112
531689;1;SAO PAULO;SP;SP1107
531695;1;GUARULHOS;SP;SP1117
531701;1;SAO PAULO;SP;SP1101
531712;1;SOROCABA;SP;SP2204
531715;1;TABOAO DA SERRA;SP;SP1123
531718;2;SAO CARLOS;SP;SP2218
531719;1;SANTA ADELIA;SP;SP2206
531723;1;CUNHA;SP;SP2219
531725;1;AGUAS DE SANTA BARBARA;SP;SP2207
531729;1;SOROCABA;SP;SP2204
531735;1;SAO PAULO;SP;SP1121
531749;1;GUARULHOS;SP;SP1117
531751;1;GUARULHOS;SP;SP1117
531754;1;SAO PAULO;SP;SP1104
531774;1;COTIA;SP;SP1108
531786;1;SAO PAULO;SP;SP1107
531825;1;MIGUELOPOLIS;SP;SP2212
531846;1;SAO PAULO;SP;SP1124
531857;1;SAO BERNARDO DO CAMPO;SP;SP1103
531859;1;SAO PAULO;SP;SP1105
531863;1;PRESIDENTE EPITACIO;SP;SP2209
531866;1;SAO PAULO;SP;SP1111
531873;1;SAO PAULO;SP;SP1101
531881;1;SAO PAULO;SP;SP1122
531891;1;SAO PAULO;SP;SP1107
531913;1;DIADEMA;SP;SP1103
531918;1;MAUA;SP;SP1106
531932;1;SAO PAULO;SP;SP1124
531933;1;GUARULHOS;SP;SP1117
531934;1;CATANDUVA;SP;SP2206
531937;1;SAO PAULO;SP;SP1116
531943;1;MARILIA;SP;SP2211
531944;1;SAO PAULO;SP;SP1124
531945;1;SAO PAULO;SP;SP1111
531952;1;SANTO ANDRE;SP;SP1118
531960;1;SAO PAULO;SP;SP1124
531966;1;GUARULHOS;SP;SP1117
531966;2;GUARULHOS;SP;SP1117
531972;1;SANTO ANDRE;SP;SP1118
531996;1;SAO PAULO;SP;SP1123
532018;1;SAO PAULO;SP;SP1124
532061;1;JARINU;SP;SP2214
532066;1;SAO PAULO;SP;SP1104
532068;1;SAO JOSE DO RIO PRETO;SP;SP2206
532090;1;SAO PAULO;SP;SP1105
532097;1;SAO PAULO;SP;SP1111
532112;1;ITAPETININGA;SP;SP2215
532121;1;SAO PAULO;SP;SP1105
532130;1;POA;SP;SP1106
532136;1;MOGI DAS CRUZES;SP;SP2216
532137;1;SAO JOAO DA BOA VISTA;SP;SP2208
532166;1;MOGI GUACU;SP;SP2208
532170;1;SAO PAULO;SP;SP1101
532174;1;IPAUSSU;SP;SP2211
532185;1;SAO PAULO;SP;SP1111
532220;2;PERUIBE;SP;SP2215
532235;1;SAO ROQUE;SP;SP2204
532255;1;SAO PAULO;SP;SP1115
532270;1;SAO PAULO;SP;SP1106
532282;1;RIBEIRAO PIRES;SP;SP1118
532285;1;COTIA;SP;SP1108
532292;1;SAO PAULO;SP;SP1120
532315;1;SANTO ANDRE;SP;SP1118
532372;1;SAO PAULO;SP;SP1105
532402;1;SOROCABA;SP;SP2204
532411;1;SAO PAULO;SP;SP1122
532412;1;TABOAO DA SERRA;SP;SP1123
532417;1;SAO PAULO;SP;SP1099
532438;1;SAO PAULO;SP;SP1107
532450;1;SAO PAULO;SP;SP1105
532458;1;SAO PAULO;SP;SP1107
532461;1;FLORIDA PAULISTA;SP;SP2209
532465;1;GUARUJA;SP;SP1104
532475;1;CAMPINAS;SP;SP2214
532496;1;IGUAPE;SP;SP2215
532515;1;SAO BERNARDO DO CAMPO;SP;SP1103
532519;1;SAO PAULO;SP;SP1112
532541;1;ITAPECERICA DA SERRA;SP;SP1123
532550;1;ITATINGA;SP;SP2207
532551;1;CARAGUATATUBA;SP;SP2219
532556;1;SAO PAULO;SP;SP1107
532557;1;SILVEIRAS;SP;SP2219
532563;1;SAO PAULO;SP;SP1107
532577;1;CARAPICUIBA;SP;SP1108
532584;1;SANTO ANDRE;SP;1115SP
532584;1;SANTO ANDRE;SP;SP1118
532588;1;SAO BERNARDO DO CAMPO;SP;SP1103
532602;1;CAJAMAR;SP;SP1119
532633;1;MENDONCA;SP;SP2206
532647;1;SAO PAULO;SP;SP1121
532650;1;SAO PAULO;SP;SP1115
532653;1;SAO BERNARDO DO CAMPO;SP;SP1103
532659;1;SOROCABA;SP;SP2204
532666;1;MANDURI;SP;SP2207
532685;1;SOROCABA;SP;SP2204
532687;1;ARACATUBA;SP;SP2202
532694;1;AMERICANA;SP;SP2210
532715;1;SAO PAULO;SP;SP1104
532732;1;MIRASSOL;SP;SP2213
532746;1;SAO PAULO;SP;SP1115
532749;1;VITORIA BRASIL;SP;SP2213
532762;1;EMBU DAS ARTES;SP;SP1123
532767;1;TAPIRAI;SP;SP2204
532786;1;SAO PAULO;SP;SP1112
532787;1;TAPIRAI;SP;SP2204
532793;1;CARAPICUIBA;SP;SP1108
532809;1;SANTO ANTONIO DO ARACANGUA;SP;SP2202
532815;1;SAO PAULO;SP;SP1111
532817;1;SAO CAETANO DO SUL;SP;SP1104
532829;1;SANTO ANDRE;SP;SP1118
532843;1;MATAO;SP;2205SP
532847;1;SAO PAULO;SP;SP1124
532867;1;JACI;SP;SP2213
532872;2;SETE BARRAS;SP;SP2215
532890;1;POTIM;SP;SP2219
532898;1;OSASCO;SP;SP1109
532906;1;AMERICANA;SP;SP2210
532919;1;SAO PAULO;SP;SP1124
532927;1;SAO PAULO;SP;SP1107
532936;1;FERRAZ DE VASCONCELOS;SP;SP1106
532946;1;SAO PAULO;SP;SP1120
532956;1;RIBEIRAO PRETO;SP;SP2212
532964;1;SANTO ANDRE;SP;SP1118
532974;1;CERQUILHO;SP;SP2215
533010;1;SAO BERNARDO DO CAMPO;SP;SP1103
533016;1;SAO BERNARDO DO CAMPO;SP;SP1103
533017;1;SAO JOSE DO RIO PRETO;SP;SP2206
533024;1;DESCALVADO;SP;SP2218
533035;1;SAO PAULO;SP;SP1112
533036;1;REGISTRO;SP;SP2215
533045;1;COTIA;SP;SP1108
533048;1;SAO PAULO;SP;SP1115
533059;1;MOGI GUACU;SP;SP2208
533076;1;SANTA BARBARA D'OESTE;SP;SP2217
533078;1;POA;SP;SP1106
533082;1;MAUA;SP;SP1106
533084;1;SAO PAULO;SP;SP1104
533100;1;SANTA BARBARA D'OESTE;SP;SP2100
533105;1;SAO BERNARDO DO CAMPO;SP;SP1103
533116;1;SAO PAULO;SP;SP1120
533117;1;RIBEIRAO PIRES;SP;SP1118
533123;1;SUZANO;SP;SP2216
533140;1;SAO PAULO;SP;SP1101
533142;1;RIO DAS PEDRAS;SP;SP2217
533143;1;SAO PAULO;SP;SP1104
533144;1;MAUA;SP;SP1106
533145;1;GUARULHOS;SP;SP1117
533150;1;GUARULHOS;SP;SP1117
533162;1;MAUA;SP;SP1106
533167;1;FERRAZ DE VASCONCELOS;SP;SP1106
533173;1;SANTO ANDRE;SP;SP1118
533181;1;SAO PAULO;SP;SP1105
533184;1;JANDIRA;SP;SP1108
533191;1;SAO JOSE DO RIO PRETO;SP;SP1098
533206;1;SAO PAULO;SP;SP1124
533208;1;ITANHAEM;SP;SP2215
533213;1;NOVA GRANADA;SP;SP2213
533228;1;SAO PAULO;SP;SP1107
533251;1;LIMEIRA;SP;SP2210
533257;1;SAO PAULO;SP;SP1107
533266;1;RIO GRANDE DA SERRA;SP;SP1118
533284;1;ZACARIAS;SP;SP2202
533286;1;SANTO ANDRE;SP;SP1118
533300;1;SANTA CRUZ DO RIO PARDO;SP;SP2211
533304;1;SUMARE;SP;SP2217
533307;1;CAJOBI;SP;SP2212
533319;1;SAO PAULO;SP;SP1122
533328;1;ARACOIABA DA SERRA;SP;SP2204
533340;1;SAO PAULO;SP;SP1115
533343;1;ITAPECERICA DA SERRA;SP;SP1123
533345;1;SAO PAULO;SP;SP1124
533359;1;PEREIRAS;SP;SP2217
533361;1;SAO PAULO;SP;SP1112
533400;1;GUZOLANDIA;SP;SP2202
533402;1;PIRATININGA;SP;SP2207
533404;1;SAO PAULO;SP;SP1101
533423;1;SAO JOAO DA BOA VISTA;SP;SP2208
533728;1;SAO JOSE DO RIO PRETO;SP;2206SP
533728;1;SAO JOSE DO RIO PRETO;SP;SP2206
533993;1;CAMPOS DO JORDAO;SP;2100SP
534513;1;BRAGANCA PAULISTA;SP;2220SP
534984;1;SAO PAULO;SP;SP1111
535350;1;SAO PAULO;SP;SP1112
535626;1;DESCALVADO;SP;SP2218
535930;1;SAO PAULO;SP;1101SP
535983;1;CAMPOS DO JORDAO;SP;SP2219
536024;1;SUMARE;SP;SP2217
536029;1;CATANDUVA;SP;2206SP
536029;1;CATANDUVA;SP;SP2206
536048;1;ANHEMBI;SP;SP2217
536276;1;PRESIDENTE PRUDENTE;SP;SP2209
536589;1;SAO PAULO;SP;SP1107
537891;1;SAO PAULO;SP;SP1101
537926;1;BAURU;SP;2208SP
537949;1;RIO DAS PEDRAS;SP;SP2217
538038;1;TIETE;SP;SP2217
538152;1;ITARARE;SP;SP2215
538251;1;SAO PAULO;SP;SP1105
538275;1;RIO DAS PEDRAS;SP;SP2217
538315;1;SAO PAULO;SP;SP1111
538444;1;IGUAPE;SP;SP2215
538504;1;SOROCABA;SP;SP2204
538555;1;SAO PAULO;SP;SP1112
538666;1;LINS;SP;2208SP
538908;1;SAO PAULO;SP;1100SP
538973;1;SAO PAULO;SP;SP1116
539264;1;SAO JOSE DOS CAMPOS;SP;SP2219
539273;1;SAO PAULO;SP;SP1111
539285;1;PIRACICABA;SP;SP2217
539438;1;SAO PAULO;SP;SP1111
539637;1;JUNQUEIROPOLIS;SP;SP2209
540657;2;PROMISSAO;SP;2208SP
540723;1;SAO PAULO;SP;SP1120
540735;1;SAO PAULO;SP;SP1120
540741;1;SANTA CLARA D'OESTE;SP;SP2213
540743;1;SAO PAULO;SP;SP1104
540755;1;SOROCABA;SP;SP2204
540781;1;SANTA CRUZ DO RIO PARDO;SP;SP2211
540785;1;PIRACICABA;SP;SP2217
540787;1;OSASCO;SP;SP1109
540792;1;OSASCO;SP;SP1109
540802;1;POTIRENDABA;SP;SP2206
540810;1;SAO PAULO;SP;SP1124
540811;1;ITAPEVI;SP;SP1119
540820;1;GUARULHOS;SP;SP1117
540823;1;ITAQUAQUECETUBA;SP;SP1116
540825;1;ITAQUAQUECETUBA;SP;SP1116
540828;1;ITAQUAQUECETUBA;SP;SP1116
540843;1;POA;SP;SP1106
540844;1;ITAQUAQUECETUBA;SP;SP1116
540851;1;RIO GRANDE DA SERRA;SP;SP1118
540855;1;TIETE;SP;SP2217
540860;1;SAO CARLOS;SP;SP2218
540876;1;SANTA ALBERTINA;SP;SP2213
540885;1;ELDORADO;SP;SP2215
540899;1;ENGENHEIRO COELHO;SP;SP2210
540934;1;MOGI DAS CRUZES;SP;SP2216
540935;1;SAO JOSE DO RIO PRETO;SP;SP2206
540935;2;SAO JOSE DO RIO PRETO;SP;SP2206
540946;1;SAO BERNARDO DO CAMPO;SP;1115SP
540956;1;SAO PAULO;SP;SP1107
540966;1;SUD MENNUCCI;SP;SP2202
540974;1;SAO PAULO;SP;SP1101
540976;1;SAO PAULO;SP;SP1115
540984;1;RIBEIRAO PIRES;SP;SP1118
540994;1;SAO PAULO;SP;SP1123
541000;1;GUARULHOS;SP;SP1117
541005;1;SAO BERNARDO DO CAMPO;SP;SP1103
541015;1;CERQUEIRA CESAR;SP;SP2207
541019;1;SANTO ANDRE;SP;SP1118
541023;1;SAO PAULO;SP;SP1112
541029;1;SANTA CRUZ DO RIO PARDO;SP;SP2211
541033;1;MAIRINQUE;SP;SP2204
541035;1;TABOAO DA SERRA;SP;SP1123
541043;1;GUARULHOS;SP;SP1117
541050;1;SAO PAULO;SP;SP1124
541051;1;IPAUSSU;SP;SP2211
541051;2;CHAVANTES;SP;SP2211
541059;1;SALES;SP;SP2206
541061;1;FRANCA;SP;2205SP
541061;1;FRANCA;SP;SP2212
541072;1;BORBOREMA;SP;SP2211
541106;1;SAO PAULO;SP;1101SP
541135;1;SAO PAULO;SP;SP1107
541140;1;SAO PAULO;SP;SP1124
541164;1;SAO PAULO;SP;SP1107
541169;1;ILHABELA;SP;SP2219
541172;1;PORTO FERREIRA;SP;SP2208
541201;1;SAO PAULO;SP;SP1105
541216;1;SAO JOAQUIM DA BARRA;SP;2205SP
541216;1;SAO JOAQUIM DA BARRA;SP;SP2212
541231;1;SAO PAULO;SP;SP1120
541235;1;EMBU-GUACU;SP;SP1107
541248;1;SAO PAULO;SP;SP1112
541252;1;ITAQUAQUECETUBA;SP;SP1116
541275;1;SANTA ISABEL;SP;SP1116
541276;1;ARACATUBA;SP;SP2202
541285;1;SAO PAULO;SP;SP1121
541286;1;CAPAO BONITO;SP;SP2215
541303;1;SANTO ANDRE;SP;1115SP
541310;1;SAO PAULO;SP;SP1124
541311;1;SAO PAULO;SP;SP1107
541314;1;SAO PAULO;SP;SP1104
541319;1;PRESIDENTE EPITACIO;SP;SP2209
541323;1;SAO BERNARDO DO CAMPO;SP;SP1103
541331;1;SAO PAULO;SP;SP1121
541356;1;MARILIA;SP;SP2211
541365;1;SANTA BARBARA D'OESTE;SP;SP2217
541398;1;ESPIRITO SANTO DO PINHAL;SP;SP2208
541399;1;GUARULHOS;SP;SP1117
541415;1;SAO PAULO;SP;SP1105
541466;1;SAO PAULO;SP;SP1112
541488;1;SAO PAULO;SP;SP1124
541500;1;SUZANO;SP;SP2216
541509;1;SAO BERNARDO DO CAMPO;SP;SP1103
541518;1;SAO JOSE DO RIO PRETO;SP;2206SP
541518;1;SAO JOSE DO RIO PRETO;SP;SP2000
541528;1;CERQUEIRA CESAR;SP;SP2207
541550;1;SAO PAULO;SP;SP1101
541557;1;SAO BERNARDO DO CAMPO;SP;SP1103
541571;1;PILAR DO SUL;SP;SP2215
541575;1;PAULINIA;SP;SP2217
541620;1;GUARUJA;SP;SP1104
541627;1;GUARULHOS;SP;SP1117
541633;1;ITAQUAQUECETUBA;SP;SP1116
541636;1;ITAQUAQUECETUBA;SP;SP1116
541636;2;ITAQUAQUECETUBA;SP;SP1116
541636;3;ITAQUAQUECETUBA;SP;SP1116
541639;1;SAO PAULO;SP;SP1107
541645;1;SAO ROQUE;SP;SP2204
541649;1;SANTO ANASTACIO;SP;SP2209
541678;1;SAO JOSE DO RIO PRETO;SP;2206SP
541678;1;SAO JOSE DO RIO PRETO;SP;SP2000
541679;1;SAO PAULO;SP;SP1111
541687;1;COTIA;SP;SP1108
541688;1;COTIA;SP;SP1108
541690;1;SAO PAULO;SP;SP1115
541716;1;SAO JOSE DO RIO PRETO;SP;SP2206
541719;1;MAUA;SP;SP1106
541732;1;ITAPEVA;SP;SP2215
541739;1;CACONDE;SP;SP2208
541744;1;SAO PAULO;SP;SP1120
541745;1;SAO PAULO;SP;SP1111
541746;1;SAO PAULO;SP;SP1111
541748;1;PLANALTO;SP;SP2202
541757;1;SAO BERNARDO DO CAMPO;SP;SP1103
541757;2;SAO BERNARDO DO CAMPO;SP;SP1103
541769;1;CAIEIRAS;SP;SP1119
541780;1;SAO PAULO;SP;SP1104
541790;1;SAO PAULO;SP;SP1124
541794;1;ANDRADINA;SP;SP2202
541796;1;MOGI DAS CRUZES;SP;2100SP
541796;1;MOGI DAS CRUZES;SP;SP1106
541817;1;SAO PAULO;SP;SP1112
541818;1;SAO PAULO;SP;SP1112
541819;1;SAO PAULO;SP;SP1112
541821;1;NHANDEARA;SP;SP2202
541835;1;CAIEIRAS;SP;SP1119
541836;1;IACRI;SP;SP2209
541875;1;SAO PAULO;SP;SP1107
541894;1;CAMPO LIMPO PAULISTA;SP;2220SP
541894;1;CAMPO LIMPO PAULISTA;SP;SP2100
541917;1;PENAPOLIS;SP;SP2202
541923;1;MOGI DAS CRUZES;SP;SP2216
541957;1;CACONDE;SP;SP2208
541960;1;SAO PAULO;SP;SP1116
541963;1;SUZANO;SP;SP2216
541968;1;SANTA MERCEDES;SP;SP2209
542019;1;FERNANDOPOLIS;SP;SP2213
542052;1;SAO PAULO;SP;1106SP
542052;1;SAO PAULO;SP;SP1121
542062;1;SAO PAULO;SP;SP1104
542085;1;SANTA ROSA DE VITERBO;SP;SP2212
542086;1;FERRAZ DE VASCONCELOS;SP;SP1106
542108;1;SAO PAULO;SP;SP1123
542132;1;SAO PAULO;SP;SP1105
542142;1;ITAQUAQUECETUBA;SP;SP1116
542143;1;ITAQUAQUECETUBA;SP;SP1116
542152;1;MOGI GUACU;SP;SP2208
542155;1;COTIA;SP;SP1108
543436;1;ITAQUAQUECETUBA;SP;1101SP
544382;1;SAO BERNARDO DO CAMPO;SP;SP1103
544401;1;JACI;SP;SP2213
544409;1;SAO PAULO;SP;SP1124
544410;1;MAUA;SP;SP1106
544413;1;BIRITIBA-MIRIM;SP;SP2216
544422;1;BARUERI;SP;SP1119
544424;1;JUQUITIBA;SP;SP1123
544425;1;CAIEIRAS;SP;SP1119
544427;1;SOROCABA;SP;SP2204
544438;1;SAO PAULO;SP;SP1105
544441;1;GUARACAI;SP;SP2202
544449;1;SAO PAULO;SP;SP1121
544454;1;LENCOIS PAULISTA;SP;SP2207
544468;1;SOROCABA;SP;SP2204
544507;1;SAO PAULO;SP;1100SP
544507;1;SAO PAULO;SP;SP1112
544515;1;SAO PAULO;SP;SP1124
544517;1;SAO PAULO;SP;SP1124
544535;1;INDAIATUBA;SP;SP2214
544537;1;CASA BRANCA;SP;SP2208
544545;1;SANTA BARBARA D'OESTE;SP;SP2217
544552;1;BURITAMA;SP;SP2202
544567;1;JALES;SP;SP2213
544577;1;SANTO ANDRE;SP;SP1118
544597;1;BARUERI;SP;SP1119
544607;1;SAO PAULO;SP;SP1105
544610;1;ARACOIABA DA SERRA;SP;SP2204
544620;1;SAO PAULO;SP;SP1120
544626;1;SAO BERNARDO DO CAMPO;SP;SP1103
544659;1;GUARULHOS;SP;SP1117
544665;1;SAO PAULO;SP;SP1107
544671;1;SANTO ANDRE;SP;1115SP
544671;1;SANTO ANDRE;SP;SP1118
544682;1;COTIA;SP;SP1108
544755;1;SAO PAULO;SP;SP1122
544765;1;RIBEIRAO PRETO;SP;SP2212
544775;1;MOGI GUACU;SP;SP2208
544797;1;SAO PAULO;SP;SP1115
544799;1;SAO BERNARDO DO CAMPO;SP;SP1103
544800;1;SAO BERNARDO DO CAMPO;SP;SP1103
544807;1;BADY BASSITT;SP;SP2206
544808;1;MAUA;SP;SP1106
544814;1;SAO PAULO;SP;SP1105
544819;1;SAO CAETANO DO SUL;SP;SP1104
544827;1;MOGI-GUACU;SP;SP2208
544839;1;PENAPOLIS;SP;SP2202
544872;1;POA;SP;SP1106
544899;1;APIAI;SP;SP2215
544900;1;SAO PAULO;SP;SP1124
544904;1;SAO PAULO;SP;SP1120
544905;1;TABOAO DA SERRA;SP;SP1123
544913;1;MONGAGUA;SP;1115SP
544913;1;MONGAGUA;SP;SP2215
544917;1;MAUA;SP;SP1106
544922;1;PEDERNEIRAS;SP;SP2207
544923;1;BENTO DE ABREU;SP;SP2202
544926;1;PAULINIA;SP;SP2217
544934;1;SOROCABA;SP;SP2204
544939;1;SUZANO;SP;SP1106
544963;1;NOVA INDEPENDENCIA;SP;SP2202
544986;1;SAO PAULO;SP;SP1124
545027;1;SAO JOSE DO RIO PRETO;SP;SP2000
545039;1;SAO PAULO;SP;SP1107
545054;1;ARUJA;SP;SP1116
545061;1;SAO PAULO;SP;SP1107
545088;1;SANTA ISABEL;SP;SP1116
545090;1;SAO PAULO;SP;SP1107
545102;1;SAO PAULO;SP;SP1112
545107;1;SAO PAULO;SP;SP1120
545120;1;FERRAZ DE VASCONCELOS;SP;SP1106
545121;1;OSASCO;SP;SP1109
545123;1;SOROCABA;SP;SP2204
545136;1;MONTE APRAZIVEL;SP;SP2213
545143;1;EMBU-GUACU;SP;SP1107
545157;1;SAO PAULO;SP;SP1121
545178;1;EUCLIDES DA CUNHA PAULISTA;SP;SP2209
545183;1;VOTORANTIM;SP;SP2204
545188;1;SAO PAULO;SP;SP1115
545189;1;ARACATUBA;SP;SP2202
545199;1;SAO PAULO;SP;SP1107
545202;1;SAO PAULO;SP;SP1115
545204;1;OSASCO;SP;SP1109
545208;1;SAO PAULO;SP;SP1121
545224;1;NOVA ODESSA;SP;SP2217
545231;1;SAO BERNARDO DO CAMPO;SP;SP1103
545242;1;TATUI;SP;SP2215
545254;1;SAO PAULO;SP;SP1124
545255;1;AMERICANA;SP;SP2210
545257;1;SAO PAULO;SP;SP1120
545268;1;MIRANDOPOLIS;SP;SP2202
545269;1;GUARULHOS;SP;1101SP
545279;1;PAULICEIA;SP;SP2209
545280;1;PIRACICABA;SP;SP2217
545282;1;EMBU-GUACU;SP;SP1107
545283;1;SAO PAULO;SP;SP1116
545288;1;SAO BERNARDO DO CAMPO;SP;SP1103
545309;1;SAO PAULO;SP;SP1111
545325;1;SAO PAULO;SP;SP1111
545328;1;QUATA;SP;SP2209
545335;1;SAO PAULO;SP;SP1124
545337;1;GUARULHOS;SP;SP1117
545338;1;JANDIRA;SP;SP1108
545340;1;ALFREDO MARCONDES;SP;SP1098
545342;2;MOGI DAS CRUZES;SP;SP2216
545342;1;MOGI DAS CRUZES;SP;SP2216
545346;1;AGUAS DE SANTA BARBARA;SP;SP2207
545350;1;GUARULHOS;SP;SP1117
545362;1;OLIMPIA;SP;SP2212
545370;1;SAO BERNARDO DO CAMPO;SP;SP1103
545381;1;SAO PAULO;SP;SP1122
545397;1;PIRASSUNUNGA;SP;SP2208
545401;1;ARUJA;SP;SP1116
545423;1;AMERICANA;SP;SP2210
545428;1;ITAPETININGA;SP;2208SP
545428;1;ITAPETININGA;SP;SP2215
545434;1;SAO PAULO;SP;SP1116
545435;1;PEDERNEIRAS;SP;SP2207
545442;1;POA;SP;SP1106
545459;1;OSASCO;SP;SP1109
545467;1;PAULICEIA;SP;SP2209
545469;1;SANTOS;SP;SP1104
545473;1;PRAIA GRANDE;SP;SP1104
545482;1;PARAGUACU PAULISTA;SP;2208SP
545482;1;PARAGUACU PAULISTA;SP;SP2211
545514;1;SANTOS;SP;SP1104
545519;1;APIAI;SP;SP2215
545529;1;ITAQUAQUECETUBA;SP;SP1116
545557;1;PAULINIA;SP;SP2217
545558;1;VOTORANTIM;SP;SP2204
545560;1;SANTO ANDRE;SP;SP1118
545575;1;SAO PAULO;SP;SP1121
545578;1;SAO PAULO;SP;SP1124
545583;1;ANHEMBI;SP;SP2217
545591;1;REGENTE FEIJO;SP;SP2209
545647;1;SAO PAULO;SP;SP1111
545651;1;SAO BERNARDO DO CAMPO;SP;SP1103
545658;1;PRESIDENTE VENCESLAU;SP;SP2209
545661;1;SAO PAULO;SP;SP1101
545663;1;SAO PAULO;SP;SP1123
545683;1;SANTO ANASTACIO;SP;SP2209
545698;1;TABOAO DA SERRA;SP;SP1123
545710;1;CARAPICUIBA;SP;SP1108
545718;1;RIBEIRAO PRETO;SP;SP2212
545736;1;ANDRADINA;SP;SP2202
545742;1;NOVA GUATAPORANGA;SP;SP2209
545746;1;AGUDOS;SP;2208SP
545767;1;SAO PAULO;SP;SP1111
545771;1;SAO PAULO;SP;SP1112
545780;1;NAZARE PAULISTA;SP;SP1116
545786;1;AGUAS DE SAO PEDRO;SP;SP2217
545790;1;SAO PAULO;SP;SP1120
545802;1;FERRAZ DE VASCONCELOS;SP;SP1106
545803;1;SAO JOSE DO RIO PRETO;SP;SP2206
545805;1;LIMEIRA;SP;SP1098
545810;1;FERRAZ DE VASCONCELOS;SP;SP1106
545816;1;SAO PAULO;SP;SP1104
545816;3;SAO PAULO;SP;SP1104
545846;1;NOVA INDEPENDENCIA;SP;SP2202
545886;1;ITATIBA;SP;SP1098
545898;1;SAO PAULO;SP;SP1107
545902;1;SANTA FE DO SUL;SP;SP2213
545929;1;SAO PAULO;SP;SP1107
545938;1;SANTO ANDRE;SP;SP1118
545939;1;SANTO ANDRE;SP;SP1118
545947;1;MOGI DAS CRUZES;SP;SP2216
545952;1;SAO PAULO;SP;SP1124
545965;1;OSASCO;SP;SP1109
545966;1;SAO PAULO;SP;SP1111
545974;1;SAO PAULO;SP;SP1111
545978;1;CAJAMAR;SP;SP1119
545985;1;SAO PAULO;SP;SP1101
545988;1;OSASCO;SP;SP1109
546009;1;GUARULHOS;SP;1101SP
546009;1;GUARULHOS;SP;SP1117
546010;1;GUARULHOS;SP;SP1117
546017;1;SAO PAULO;SP;SP1111
546025;1;SAO PAULO;SP;SP1111
546033;1;SAO PAULO;SP;SP1111
546041;1;CAIUA;SP;SP2209
546046;1;SAO PAULO;SP;SP1101
546047;1;AMERICANA;SP;SP2210
546056;1;SAO BERNARDO DO CAMPO;SP;SP1103
546059;1;EMBU-GUACU;SP;SP1107
546069;1;SERTAOZINHO;SP;2205SP
546069;1;SERTAOZINHO;SP;SP2212
546071;1;NOVA ODESSA;SP;SP2217
546071;2;NOVA ODESSA;SP;SP2217
546082;1;POA;SP;SP1106
546092;1;CAMPINAS;SP;SP2214
546098;1;SOROCABA;SP;SP2204
546130;1;COTIA;SP;SP1108
546137;1;SAO JOSE DO RIO PRETO;SP;SP2206
546151;1;SANTA FE DO SUL;SP;SP2213
546160;1;SAO PAULO;SP;SP1122
546180;1;SAO PAULO;SP;SP1105
546184;1;SAO PAULO;SP;SP1105
546194;1;SAO PAULO;SP;SP1104
546196;1;SAO PAULO;SP;SP1122
546197;1;SAO PAULO;SP;1100SP
546198;1;SOROCABA;SP;SP2204
546204;1;BALSAMO;SP;SP2213
546211;1;PALESTINA;SP;SP2213
546230;1;NIPOA;SP;SP2213
546247;1;RIBEIRAO PRETO;SP;SP2212
546264;1;SAO PAULO;SP;SP1121
546295;1;CARAPICUIBA;SP;SP1108
546301;1;SAO PAULO;SP;SP1112
546305;1;ITAQUAQUECETUBA;SP;SP1116
546323;1;SAO PAULO;SP;SP1107
546348;1;SAO PAULO;SP;SP1101
546352;1;MAUA;SP;SP1106
546354;1;RIBEIRAO PIRES;SP;SP1118
546383;1;SAO PAULO;SP;SP1101
546391;1;PRESIDENTE PRUDENTE;SP;SP2209
546395;1;SAO PAULO;SP;SP1122
546409;1;ITAQUAQUECETUBA;SP;SP1116
546412;1;SAO PAULO;SP;SP1101
546416;1;SAO PAULO;SP;SP1107
546420;1;SAO PAULO;SP;SP1101
546424;1;TABOAO DA SERRA;SP;SP1123
546434;1;NEVES PAULISTA;SP;SP2213
546449;1;RIO GRANDE DA SERRA;SP;SP1118
546450;1;SAO PAULO;SP;SP1120
546460;1;SAO PAULO;SP;SP1107
546463;1;SANTO ANDRE;SP;SP1118
546476;1;SAO PAULO;SP;1101SP
546476;1;SAO PAULO;SP;SP1124
546479;1;CAJAMAR;SP;SP1119
546489;1;SAO BERNARDO DO CAMPO;SP;SP1103
546502;1;SAO PAULO;SP;SP1107
546509;1;SAO PAULO;SP;SP1115
546549;1;SAO PAULO;SP;SP1101
546555;1;SAO PAULO;SP;SP1111
546560;1;CATANDUVA;SP;SP2206
546562;1;GUAPIACU;SP;2206SP
546562;1;GUAPIACU;SP;SP2206
546563;1;SAO PAULO;SP;SP1107
546570;1;MAUA;SP;SP1106
546579;1;JACAREI;SP;SP2219
